922,1.717005,2
923,1.476881,3
924,1.648958,0
925,1.533633,1
926,1.717547,2
927,1.480957,3
928,1.649904,0
929,1.534136,1
930,1.719072,2
931,1.483186,3
932,1.650480,0
933,1.535951,1
934,1.714828,2
935,1.478693,3
936,1.645658,0
937,1.534148,1
938,1.720747,2
939,1.478651,3
940,1.651037,0
941,1.532955,1
942,1.721152,2
943,1.476893,3
944,1.649477,0
945,1.535840,1
946,1.721072,2
947,1.479745,3
948,1.653879,0
949,1.534171,1
950,1.719098,2
951,1.474481,3
952,1.653538,0
953,1.534262,1
954,1.717648,2
955,1.482642,3
956,1.652471,0
957,1.535217,1
958,1.717130,2
959,1.480838,3
960,1.648757,0
961,1.532658,1
962,1.722087,2
963,1.475735,3
964,1.651134,0
965,1.535919,1
966,1.724102,2
967,1.480650,3
968,1.645883,0
969,1.533328,1
970,1.720129,2
971,1.480711,3
972,1.651962,0
973,1.531081,1
974,1.719340,2
975,1.481940,3
976,1.653088,0
977,1.538722,1
978,1.719220,2
979,1.482195,3
980,1.653423,0
981,1.537396,1
982,1.721447,2
983,1.481656,3
984,1.648420,0
985,1.532106,1
986,1.721966,2
987,1.479306,3
988,1.649944,0
989,1.533843,1
990,1.719214,2
991,1.480465,3
992,1.647956,0
993,1.535137,1
994,1.720492,2
995,1.479845,3
996,1.648513,0
997,1.536573,1
998,1.723745,2
999,1.478798,3
1000,1.652469,0
1001,1.536779,1
1002,1.714693,2
1003,1.478478,3
1004,1.648728,0
1005,1.536564,1
1006,1.720377,2
1007,1.480949,3
1008,1.651273,0
1009,1.533202,1
1010,1.718507,2
1011,1.477554,3
1012,1.649659,0
1013,1.534762,1
1014,1.720342,2
1015,1.478545,3
1016,1.651813,0
1017,1.536834,1
1018,1.723093,2
1019,1.481423,3
1020,1.650371,0
1021,1.536345,1
1022,1.721220,2
1023,1.478696,3
1024,1.652579,0
1025,1.538437,1
1026,1.723954,2
1027,1.480070,3
1028,1.650649,0
1029,1.535833,1
1030,1.719995,2
1031,1.481239,3
1032,1.649758,0
1033,1.534612,1
1034,1.723518,2
1035,1.480329,3
1036,1.650134,0
1037,1.536764,1
1038,1.720301,2
1039,1.480583,3
1040,1.649873,0
1041,1.532559,1
1042,1.719938,2
1043,1.477726,3
1044,1.650420,0
1045,1.532637,1
1046,1.721833,2
1047,1.481498,3
1048,1.650561,0
1049,1.534800,1
1050,1.720833,2
1051,1.476070,3
1052,1.647806,0
1053,1.534703,1
1054,1.720691,2
1055,1.479841,3
1056,1.647991,0
1057,1.535267,1
1058,1.719093,2
1059,1.477863,3
1060,1.650659,0
1061,1.534580,1
1062,1.722393,2
1063,1.481331,3
1064,1.651469,0
1065,1.535643,1
1066,1.718310,2
1067,1.478129,3
1068,1.647058,0
1069,1.540758,1
1070,1.717841,2
1071,1.479580,3
1072,1.649279,0
1073,1.534438,1
1074,1.718832,2
1075,1.476263,3
1076,1.648004,0
1077,1.532219,1
1078,1.719746,2
1079,1.478632,3
1080,1.648626,0
1081,1.535432,1
